Material,Plant,TotalStock
90003604,1715,0.000
90003605,1715,0.000
90003606,1715,0.000
90003607,1715,0.000
90003608,1715,0.000
90003609,1715,0.000
90003610,1715,0.000
90003611,1715,0.000
90003612,1715,0.000
90003613,1715,0.000
90003614,1715,0.000
90003615,1715,0.000
90003616,1715,0.000
90003617,1715,0.000
90003618,1715,0.000
90003619,1715,0.000
90003620,1715,0.000
90003621,1715,0.000
90003622,1715,0.000
90003623,1715,0.000
90003624,1715,0.000
90003625,1715,0.000
90003626,1715,0.000
90003627,1715,0.000
90003628,1715,0.000
90003629,1715,0.000
90003630,1715,0.000
90003631,1715,0.000
90003632,2771,0.000
90003633,2771,0.000
90003634,2771,0.000
90003635,2771,0.000
90003636,2771,0.000
90003637,2771,0.000
90003638,2771,0.000
90003639,2771,0.000
90003640,2771,0.000
90003641,2771,0.000
90003642,2771,0.000
90003643,2771,0.000
90003644,2771,0.000
90003645,2771,0.000
90003646,2771,0.000
90003647,2771,0.000
90003648,2771,0.000
90003649,2771,0.000
90003650,2771,0.000
90003651,2771,0.000
90003652,2771,0.000
90003653,2771,0.000
90003654,2771,0.000
90003655,2771,0.000
90003656,2771,0.000
90003657,2771,0.000
90003658,2771,0.000
90003659,2771,0.000
90003660,2771,0.000
90003661,2771,0.000
90003662,2771,0.000
90003663,2771,0.000
90003664,2771,0.000
90003665,2771,0.000
90003666,2771,0.000
90003667,2771,0.000
90003668,2771,0.000
90003669,2771,0.000
90003670,2771,0.000
90003671,2771,0.000
90003672,2771,0.000
90003673,2771,0.000
90003674,2771,0.000
90003675,2771,0.000
90003676,2771,0.000
90003677,2771,0.000
90003678,2771,0.000
90003679,2771,0.000
90003680,2771,0.000
90003681,2771,0.000
90003682,2771,0.000
90003683,2771,0.000
90003684,2771,0.000
90003685,2771,0.000
90003686,2771,0.000
90003687,2771,0.000
90003688,2771,0.000
90003689,2771,0.000
90003690,2771,0.000
90003691,2771,0.000
90003692,2771,0.000
90003693,2771,0.000
90003694,2771,0.000
90003695,2771,0.000
90003696,2771,0.000
90003697,2771,0.000
90003698,2771,0.000
90003699,2771,0.000
90003700,2771,0.000
90003701,2771,0.000
90003702,2771,0.000
90003703,2771,0.000
90003704,2771,0.000
90003705,2771,0.000
90003706,2771,0.000
90003707,2771,0.000
90003708,2771,0.000
90003709,2771,0.000
90003710,2771,0.000
90003711,2771,0.000
90003712,2771,0.000
90003713,2771,0.000
90003714,2771,0.000
90003715,2771,0.000
90003716,2771,0.000
90003717,2771,0.000
90003718,2771,0.000
90003719,2771,0.000
90003720,2771,0.000
90003721,2771,0.000
90003722,2771,0.000
90003723,2771,0.000
90003724,2771,0.000
90003725,2771,0.000
90003726,2771,0.000
90003727,2771,0.000
90003728,2771,0.000
90003729,2771,0.000
90003730,2771,0.000
90003731,2771,0.000
90003732,2771,0.000
90003733,2771,0.000
90003734,2771,0.000
90003735,2771,0.000
90003736,2771,0.000
90003737,2771,0.000
90003738,2771,0.000
90003739,2771,0.000
90003740,2771,0.000
90003741,2771,0.000
90003742,2771,0.000
90003743,2771,0.000
90003744,2771,0.000
90003745,2771,0.000
90003746,2771,0.000
90003747,2771,0.000
90003760,2771,0.000
90003761,2771,0.000
90003762,2771,0.000
90003763,2771,0.000
90003764,2771,0.000
90003765,2771,0.000
90003766,2771,0.000
90003767,2771,0.000
90003768,2771,0.000
90003769,2771,0.000
90003770,2771,0.000
90003771,2771,0.000
90003772,2771,0.000
90003773,2771,0.000
90003774,2771,0.000
90003775,2771,0.000
90003776,2771,0.000
90003777,2771,0.000
90003778,2771,0.000
90003779,2771,0.000
90003780,2771,0.000
90003781,2771,0.000
90003782,2771,0.000
90003783,2771,0.000
90003784,2771,0.000
90003785,2771,0.000
90003786,2771,0.000
90003787,2771,0.000
90003788,2771,0.000
90003789,2771,0.000
90003790,2771,0.000
90003791,2771,0.000
90003792,2771,0.000
90003793,2771,0.000
90003794,2771,0.000
90003795,2771,0.000
90003796,2771,0.000
90003797,2771,0.000
90003798,2771,0.000
90003799,2771,0.000
90003800,2771,0.000
90003801,2771,0.000
90003802,2771,0.000
90003803,2771,0.000
90003804,2771,0.000
90003805,2771,0.000
90003806,2771,0.000
90003807,2771,0.000
90003808,2771,0.000
90003809,2771,0.000
90003810,2771,0.000
90003811,2771,0.000
90003812,2771,0.000
90003813,2771,0.000
90003814,2771,0.000
90003815,2771,0.000
90003816,2771,0.000
90003817,2771,0.000
90003818,2771,0.000
90003819,2771,0.000
90003820,2771,0.000
90003821,2771,0.000
90003822,2771,0.000
90003823,2771,0.000
90003824,2771,0.000
90003825,2771,0.000
90003826,2771,0.000
90003827,2771,0.000
90003828,2771,0.000
90003829,2771,0.000
90003830,2771,0.000
90003831,2771,0.000
90003832,2771,0.000
90003833,2771,0.000
90003834,2771,0.000
90003835,2771,0.000
90003836,2771,0.000
90003837,2771,0.000
90003838,2771,0.000
90003839,2771,0.000
90003840,2771,0.000
90003841,2771,0.000
90003842,2771,0.000
90003843,2771,0.000
90003844,2771,0.000
90003845,2771,0.000
90003846,2771,0.000
90003847,2771,0.000
90003848,2771,0.000
90003849,2771,0.000
90003850,2771,0.000
90003851,2771,0.000
90003852,2771,0.000
90003853,2771,0.000
90003854,2771,0.000
90003855,2771,0.000
90003856,2771,0.000
90003857,2771,0.000
90003858,2771,0.000
90003859,2771,0.000
90003860,2771,0.000
90003861,2771,0.000
90003862,2771,0.000
90003863,2771,0.000
90003864,2771,0.000
90003865,2771,0.000
90003866,2771,0.000
90003867,2771,0.000
90003868,2771,0.000
90003869,2771,0.000
90003870,2771,0.000
90003871,2771,0.000
90003872,2771,0.000
90003873,2771,0.000
90003874,2771,0.000
90003875,2771,0.000
90003876,2771,0.000
90003877,2771,0.000
90003878,2771,0.000
90003879,2771,0.000
90003880,2771,0.000
90003881,2771,0.000
90003882,2771,0.000
90003883,2771,0.000
90003884,2771,0.000
90003885,2771,0.000
90003886,2771,0.000
90003887,2771,0.000
90003888,2771,0.000
90003889,2771,0.000
90003890,2771,0.000
90003891,2771,0.000
90003892,2771,0.000
90003893,2771,0.000
90003894,2771,0.000
90003895,2771,0.000
90003896,2771,0.000
90003897,2771,0.000
90003898,2771,0.000
90003899,2771,0.000
90003900,2771,0.000
90003901,2771,0.000
90003902,2771,0.000
90003903,2771,0.000
90003904,2771,0.000
90003905,2771,0.000
90003906,2771,0.000
90003907,2771,0.000
90003908,2771,0.000
90003909,2771,0.000
90003910,2771,0.000
90003911,2771,0.000
90003912,2771,0.000
90003913,2771,0.000
90003914,2771,0.000
90003915,2771,0.000
90003916,2771,0.000
90003917,2771,0.000
90003918,2771,0.000
90003919,2771,0.000
90003920,2771,0.000
90003921,2771,0.000
90003922,2771,0.000
90003923,2771,0.000
90003924,2771,0.000
90003925,2771,0.000
90003926,2771,0.000
90003927,2771,0.000
90003928,2771,0.000
90003929,2771,0.000
90003930,2771,0.000
90003931,2771,0.000
90003932,2771,0.000
90003933,2771,0.000
90003934,2771,0.000
90003935,2771,0.000
90003936,2771,0.000
90003937,2771,0.000
90003938,2771,0.000
90003939,2771,0.000
90003940,2771,0.000
90003941,2771,0.000
90003942,2771,0.000
90003943,2771,0.000
90003944,2771,0.000
90003945,2771,0.000
90003946,2771,0.000
90003947,2771,0.000
90003948,2771,0.000
90003949,2771,0.000
90003950,2771,0.000
90003951,2771,0.000
90003952,2771,0.000
90003953,2771,0.000
90003954,2771,0.000
90003955,2771,0.000
90003956,2771,0.000
90003957,2771,0.000
90003958,2771,0.000
90003959,2771,0.000
90003960,2771,0.000
90003961,2771,0.000
90003962,2771,0.000
90003963,2771,0.000
90003964,2771,0.000
90003965,2771,0.000
90003966,2771,0.000
90003967,2771,0.000
90003968,2771,0.000
90003969,2771,0.000
90003970,2771,0.000
90003971,2771,0.000
90003972,2771,0.000
90003973,2771,0.000
90003974,2771,0.000
90003975,2771,0.000
90003976,2771,0.000
90003977,2771,0.000
90003978,2771,0.000
90003979,2771,0.000
90003980,2771,0.000
90003981,2771,0.000
90003982,2771,0.000
90003983,2771,0.000
90003984,2771,0.000
90003985,2771,0.000
90003986,2771,0.000
90003987,2771,0.000
90003988,2771,0.000
90003989,2771,0.000
90003990,2771,0.000
90003991,2771,0.000
90003992,2771,0.000
90003993,2771,0.000
90003994,2771,0.000
90003995,2771,0.000
90003996,2771,0.000
90003997,2771,0.000
90003998,2771,0.000
90003999,2771,0.000
90004000,2771,0.000
90004001,2771,0.000
90004002,2771,0.000
90004003,2771,0.000
90004004,2771,0.000
90004005,2771,0.000
90004006,2771,0.000
90004007,2771,0.000
90004008,2771,0.000
90004009,2771,0.000
90004010,2771,0.000
90004011,2771,0.000
90004012,2771,0.000
90004013,2771,0.000
90004014,2771,0.000
90004015,2771,0.000
90004016,2771,0.000
90004017,2771,0.000
90004018,2771,0.000
90004019,2771,0.000
90004020,2771,0.000
90004021,2771,0.000
90004022,2771,0.000
90004023,2771,0.000
90004024,2771,0.000
90004025,2771,0.000
90004026,2771,0.000
90004027,2771,0.000
90004028,2771,0.000
90004029,2771,0.000
90004030,2771,0.000
90004031,2771,0.000
90004032,2771,0.000
90004033,2771,0.000
90004034,2771,0.000
90004035,2771,0.000
90004036,2771,0.000
90004037,2771,0.000
90004038,2771,0.000
90004039,2771,0.000
90004040,2771,0.000
90004041,2771,0.000
90004042,2771,0.000
90004043,2771,0.000
90004044,2771,0.000
90004045,2771,0.000
90004046,2771,0.000
90004047,2771,0.000
90004048,2771,0.000
90004049,2771,0.000
90004050,2771,0.000
90004051,2771,0.000
90004052,2771,0.000
90004053,2771,0.000
90004054,2771,0.000
90004055,2771,0.000
90004056,2771,0.000
90004057,2771,0.000
90004058,2771,0.000
90004059,2771,0.000
90004060,2771,0.000
90004061,2771,0.000
90004062,2771,0.000
90004063,2771,0.000
90004064,2771,0.000
90004065,2771,0.000
90004066,2771,0.000
90004067,2771,0.000
90004068,2771,0.000
90004069,2771,0.000
90004070,2771,0.000
90004071,2771,0.000
90004072,2771,0.000
90004073,2771,0.000
90004074,2771,0.000
90004075,2771,0.000
90004076,2771,0.000
90004077,2771,0.000
90004078,2771,0.000
90004079,2771,0.000
90004080,2771,0.000
90004081,2771,0.000
90004082,2771,0.000
90004083,2771,0.000
90004084,2771,0.000
90004085,2771,0.000
90004086,2771,0.000
90004087,2771,0.000
90004088,2771,0.000
90004089,2771,0.000
90004090,2771,0.000
90004091,2771,0.000
90004092,2771,0.000
90004093,2771,0.000
90004094,2771,0.000
90004095,2771,0.000
90004096,2771,0.000
90004097,2771,0.000
90004098,2771,0.000
90004099,2771,0.000
90004100,2771,0.000
90004101,2771,0.000
90004102,2771,0.000
90004103,2771,0.000
90004104,2771,0.000
90004105,2771,0.000
90004106,2771,0.000
90004107,2771,0.000
90004108,2771,0.000
90004109,2771,0.000
90004110,2771,0.000
90004111,2771,0.000
90004112,2771,0.000
90004113,2771,0.000
90004114,2771,0.000
90004115,2771,0.000
90004116,2771,0.000
90004117,2771,0.000
90004118,2771,0.000
90004119,2771,0.000
90004120,2771,0.000
90004121,2771,0.000
90004122,2771,0.000
90004123,2771,0.000
90004124,2771,0.000
90004125,2771,0.000
90004126,2771,0.000
90004127,2771,0.000
90004128,2771,0.000
90004129,2771,0.000
90004130,2771,0.000
90004131,2771,0.000
90004132,2771,0.000
90004133,2771,0.000
90004134,2771,0.000
90004135,2771,0.000
90004136,2771,0.000
90004137,2771,0.000
90004138,2771,0.000
90004139,2771,0.000
90004140,2771,0.000
90004141,2771,0.000
90004142,2771,0.000
90004143,2771,0.000
90004144,2771,0.000
90004145,2771,0.000
90004146,2771,0.000
90004147,2771,0.000
90004148,2771,0.000
90004149,2771,0.000
90004150,2771,0.000
90004151,2771,0.000
90004152,2771,0.000
90004153,2771,0.000
90004154,2771,0.000
90004155,2771,0.000
90004156,2771,0.000
90004157,2771,0.000
90004158,2771,0.000
90004159,2771,0.000
90004160,2771,0.000
90004161,2771,0.000
90004162,2771,0.000
90004163,2771,0.000
90004164,2771,0.000
90004165,2771,0.000
90004166,2771,0.000
90004167,2771,0.000
90004168,2771,0.000
90004169,2771,0.000
90004170,2771,0.000
90004171,2771,0.000
90004172,2771,0.000
90004173,2771,0.000
90004174,2771,0.000
90004175,2771,0.000
90004176,2771,0.000
90004177,2771,0.000
90004178,2771,0.000
90004179,2771,0.000
90004180,2771,0.000
90004181,2771,0.000
90004182,2771,0.000
90004183,2771,0.000
90004184,2771,0.000
90004185,2771,0.000
90004186,2771,0.000
90004187,2771,0.000
90004188,2771,0.000
90004189,2771,0.000
90004190,2771,0.000
90004191,2771,0.000
90004192,2771,0.000
90004193,2771,0.000
90004194,2771,0.000
90004195,2771,0.000
90004196,2771,0.000
90004197,2771,0.000
90004198,2771,0.000
90004199,2771,0.000
90004200,2771,0.000
90004201,2771,0.000
90004202,2771,0.000
90004203,2771,0.000
90004204,2771,0.000
90004205,2771,0.000
90004206,2771,0.000
90004207,2771,0.000
90004208,2771,0.000
90004209,2771,0.000
90004210,2771,0.000
90004211,2771,0.000
90004212,2771,0.000
90004213,2771,0.000
90004214,2771,0.000
90004215,2771,0.000
90004216,2771,0.000
90004217,2771,0.000
90004218,2771,0.000
90004219,2771,0.000
90004220,2771,0.000
90004221,2771,0.000
90004222,2771,0.000
90004223,2771,0.000
90004224,2771,0.000
90004225,2771,0.000
90004226,2771,0.000
90004227,2771,0.000
90004228,2771,0.000
90004229,2771,0.000
90004230,2771,0.000
90004231,2771,0.000
90004232,2771,0.000
90004233,2771,0.000
90004234,2771,0.000
90004235,2771,0.000
90004236,2771,0.000
90004237,2771,0.000
90004238,2771,0.000
90004239,2771,0.000
90004240,2771,0.000
90004241,2771,0.000
90004242,2771,0.000
90004243,2771,0.000
90004244,2771,0.000
90004245,2771,0.000
90004246,2771,0.000
90004247,2771,0.000
90004248,2771,0.000
90004249,2771,0.000
90004250,2771,0.000
90004251,2771,0.000
90004252,2771,0.000
90004253,2771,0.000
90004254,2771,0.000
90004255,2771,0.000
90004256,2771,0.000
90004257,2771,0.000
90004258,2771,0.000
90004259,2771,0.000
90004260,2771,0.000
90004261,2771,0.000
90004262,2771,0.000
90004263,2771,0.000
90004264,2771,0.000
90004265,2771,0.000
90004266,2771,0.000
90004267,2771,0.000
90004268,2771,0.000
90004269,2771,0.000
90004270,2771,0.000
90004271,2771,0.000
90004272,2771,0.000
90004273,2771,0.000
90004274,2771,0.000
90004275,2771,0.000
90004276,2771,0.000
90004277,2771,0.000
90004278,2771,0.000
90004279,2771,0.000
90004280,2771,0.000
90004281,2771,0.000
90004282,2771,0.000
90004283,2771,0.000
90004284,2771,0.000
90004285,2771,0.000
90004286,2771,0.000
90004287,2771,0.000
90004288,2771,0.000
90004289,2771,0.000
90004290,2771,0.000
90004291,2771,0.000
90004292,2771,0.000
90004293,2771,0.000
90004294,2771,0.000
90004295,2771,0.000
90004296,2771,0.000
90004297,2771,0.000
90004298,2771,0.000
90004299,2771,0.000
90004300,2771,0.000
90004301,2771,0.000
90004302,2771,0.000
90004303,2771,0.000
90004304,2771,0.000
90004305,2771,0.000
90004306,2771,0.000
90004307,2771,0.000
90004308,2771,0.000
90004309,2771,0.000
90004310,2771,0.000
90004311,2771,0.000
90004312,2771,0.000
90004313,2771,0.000
90004314,2771,0.000
90004315,2771,0.000
90004316,2771,0.000
90004317,2771,0.000
90004318,2771,0.000
90004319,2771,0.000
90004320,2771,0.000
90004321,2771,0.000
90004322,2771,0.000
90004323,2771,0.000
90004324,2771,0.000
90004325,2771,0.000
90004326,2771,0.000
90004327,2771,0.000
90004328,2771,0.000
90004329,2771,0.000
90004330,2771,0.000
90004331,2771,0.000
90004332,2771,0.000
90004333,2771,0.000
90004334,2771,0.000
90004335,2771,0.000
90004336,2771,0.000
90004337,2771,0.000
90004338,2771,0.000
90004339,2771,0.000
90004340,2771,0.000
90004341,2771,0.000
90004342,2771,0.000
90004343,2771,0.000
90004344,2771,0.000
90004345,2771,0.000
90004346,2771,0.000
90004347,2771,0.000
90004348,2771,0.000
90004349,2771,0.000
90004350,2771,0.000
90004351,2771,0.000
90004352,2771,0.000
90004353,2771,0.000
90004354,2771,0.000
90004355,2771,0.000
90004356,2771,0.000
90004357,2771,0.000
90004358,2771,0.000
90004359,2771,0.000
90004360,2771,0.000
90004361,2771,0.000
90004362,2771,0.000
90004363,2771,0.000
90004364,2771,0.000
90004365,2771,0.000
90004366,2771,0.000
90004367,2771,0.000
90004368,2771,0.000
90004369,2771,0.000
90004370,2771,0.000
90004371,2771,0.000
90004372,2771,0.000
90004373,2771,0.000
90004374,2771,0.000
90004375,2771,0.000
90004376,2771,0.000
90004377,2771,0.000
90004378,2771,0.000
90004379,2771,0.000
90004380,2771,0.000
90004381,2771,0.000
90004382,2771,0.000
90004383,2771,0.000
90004384,2771,0.000
90004385,2771,0.000
90004386,2771,0.000
90004387,2771,0.000
90004388,2771,0.000
90004389,2771,0.000
90004390,2771,0.000
90004391,2771,0.000
90004392,2771,0.000
90004393,2771,0.000
90004394,2771,0.000
90004395,2771,0.000
90004396,2771,0.000
90004397,2771,0.000
90004398,2771,0.000
90004399,2771,0.000
90004400,2771,0.000
90004401,2771,0.000
90004402,2771,0.000
90004403,2771,0.000
90004404,2771,0.000
90004405,2771,0.000
90004406,2771,0.000
90004407,2771,0.000
90004408,2771,0.000
90004409,2771,0.000
90004410,2771,0.000
90004411,2771,0.000
90004412,2771,0.000
90004413,2771,0.000
90004414,2771,0.000
90004415,2771,0.000
90004416,2771,0.000
90004417,2771,0.000
90004418,2771,0.000
90004419,2771,0.000
90004420,2771,0.000
90004421,2771,0.000
90004422,2771,0.000
90004423,2771,0.000
90004424,2771,0.000
90004425,2771,0.000
90004426,2771,0.000
90004427,2771,0.000
90004428,2771,0.000
90004429,2771,0.000
90004430,2771,0.000
90004431,2771,0.000
90004432,2771,0.000
90004433,2771,0.000
90004434,2771,0.000
90004435,2771,0.000
90004436,2771,0.000
90004437,2771,0.000
90004438,2771,0.000
90004439,2771,0.000
90004440,2771,0.000
90004441,2771,0.000
90004442,2771,0.000
90004443,2771,0.000
90004444,2771,0.000
90004445,2771,0.000
90004446,2771,0.000
90004447,2771,0.000
90004448,2771,0.000
90004449,2771,0.000
90004450,2771,0.000
90004451,2771,0.000
90004452,2771,0.000
90004453,2771,0.000
90004454,2771,0.000
90004455,2771,0.000
90004456,2771,0.000
90004457,2771,0.000
90004458,2771,0.000
90004459,2771,0.000
90004460,2771,0.000
90004461,2771,0.000
90004462,2771,0.000
90004463,2771,0.000
90004464,2771,0.000
90004465,2771,0.000
90004466,2771,0.000
90004467,2771,0.000
90004468,2771,0.000
90004469,2771,0.000
90004470,2771,0.000
90004471,2771,0.000
90004472,2771,0.000
90004473,2771,0.000
90004474,2771,0.000
90004475,2771,0.000
90004476,2771,0.000
90004477,2771,0.000
90004478,2771,0.000
90004479,2771,0.000
90004480,2771,0.000
90004481,2771,0.000
90004482,2771,0.000
90004483,2771,0.000
90004484,2771,0.000
90004485,2771,0.000
90004486,2771,0.000
90004487,2771,0.000
90004488,2771,0.000
90004489,2771,0.000
90004490,2771,0.000
90004491,2771,0.000
90004492,2771,0.000
90004493,2771,0.000
90004494,2771,0.000
90004495,2771,0.000
90004496,2771,0.000
90004497,2771,0.000
90004498,2771,0.000
90004499,2771,0.000
90004500,2771,0.000
90004501,2771,0.000
90004502,2771,0.000
90004503,2771,0.000
90004504,2771,0.000
90004505,2771,0.000
90004506,2771,0.000
90004507,2771,0.000
90004508,2771,0.000
90004509,2771,0.000
90004510,2771,0.000
90004511,2771,0.000
90004512,2771,0.000
90004513,2771,0.000
90004514,2771,0.000
90004515,2771,0.000
90004516,2771,0.000
90004517,2771,0.000
90004518,2771,0.000
90004519,2771,0.000
90004520,2771,0.000
90004521,2771,0.000
90004522,2771,0.000
90004523,2771,0.000
90004524,2771,0.000
90004525,2771,0.000
90004526,2771,0.000
90004527,2771,0.000
90004528,2771,0.000
90004529,2771,0.000
90004530,2771,0.000
90004531,2771,0.000
90004532,2771,0.000
90004533,2771,0.000
90004534,2771,0.000
90004535,2771,0.000
90004536,2771,0.000
90004537,2771,0.000
90004538,2771,0.000
90004539,2771,0.000
90004540,2771,0.000
90004541,2771,0.000
90004542,2771,0.000
90004543,2771,0.000
90004544,2771,0.000
90004545,2771,0.000
90004546,2771,0.000
90004547,2771,0.000
90004548,2771,0.000
90004549,2771,0.000
90004550,2771,0.000
90004551,2771,0.000
90004552,2771,0.000
90004553,2771,0.000
90004554,2771,0.000
90004555,2771,0.000
90004556,2771,0.000
90004557,2771,0.000
90004558,2771,0.000
90004559,2771,0.000
90004560,2771,0.000
90004561,2771,0.000
90004562,2771,0.000
90004563,2771,0.000
90004564,2771,0.000
90004565,2771,0.000
90004566,2771,0.000
90004567,2771,0.000
90004568,2771,0.000
90004569,2771,0.000
90004570,2771,0.000
90004571,2771,0.000
90004572,2771,0.000
90004573,2771,0.000
90004574,2771,0.000
90004575,2771,0.000
90004576,2771,0.000
90004577,2771,0.000
90004578,2771,0.000
90004579,2771,0.000
90004580,2771,0.000
90004581,2771,0.000
90004582,2771,0.000
90004583,2771,0.000
90004584,2771,0.000
90004585,2771,0.000
90004586,2771,0.000
90004587,2771,0.000
90004588,2771,0.000
90004589,2771,0.000
90004590,2771,0.000
90004591,2771,0.000
90004592,2771,0.000
90004593,2771,0.000
