Functional Location,Plnt,BOM Usg,Item,Component,Quantity,Un,Un,A
1715-05-02-11-32A-02B,1715,4,0050,90000702,1,EA,EA,B
1715-05-02-11-32A-02B,1715,4,0010,90000104,1,EA,EA,B
1715-05-02-11-32A-02B-004-0100,1715,4,0010,90000797,1,EA,EA,B
1715-05-02-11-32A-02C,1715,4,0010,90000323,1,EA,EA,B
1715-05-02-11-32A-02C-018-0015,1715,4,0010,90000218,1,EA,EA,B
1715-05-02-11-32A-02C-018-0016,1715,4,0010,90000218,1,EA,EA,B
1715-05-02-11-32A-02D,1715,4,0040,90000646,1,EA,EA,B
1715-05-02-11-32A-02D,1715,4,0030,90000575,1,EA,EA,B
1715-05-02-11-32A-02D,1715,4,0020,90000842,1,EA,EA,B
1715-05-02-11-32A-02D,1715,4,0010,90000096,1,EA,EA,B
1715-05-02-11-32A-02D,1715,4,0070,90000773,1,EA,EA,B
1715-05-02-11-32A-02D,1715,4,0060,90000772,1,EA,EA,B
1715-05-02-11-32A-02D,1715,4,0050,90000744,1,EA,EA,B
1715-05-02-11-32A-02D-004-0101,1715,4,0010,90000488,1,EA,EA,B
1715-05-02-11-32A-02D-031-0088,1715,4,0010,90000875,1,EA,EA,B
1715-05-02-11-32A-02E,1715,4,0050,90000702,1,EA,EA,B
1715-05-02-11-32A-02E,1715,4,0070,90000562,1,EA,EA,B
1715-05-02-11-32A-02E,1715,4,0020,90000917,1,EA,EA,B
1715-05-02-11-32A-02E,1715,4,0030,90000835,1,EA,EA,B
1715-05-02-11-32A-02E,1715,4,0060,90000753,2,EA,EA,B
1715-05-02-11-32A-02E,1715,4,0040,90000959,2,EA,EA,B
1715-05-02-11-32A-02E,1715,4,0010,90000104,1,EA,EA,B
1715-05-02-11-32A-02E-004-0102,1715,4,0010,90000797,1,EA,EA,B
1715-05-02-11-32A-02F,1715,4,0010,90000323,1,EA,EA,B
1715-05-02-11-32A-02F-018-0017,1715,4,0010,90000218,1,EA,EA,B
1715-05-02-11-32A-02F-018-0018,1715,4,0010,90000218,1,EA,EA,B
1715-05-02-11-32A-02G-031-0091,1715,4,0020,90000034,1,EA,EA,D
1715-05-02-11-32A-02G-031-0091,1715,4,0030,90000035,1,EA,EA,D
1715-05-02-11-32A-02G-031-0091,1715,4,0040,90000427,1,EA,EA,D
1715-05-02-11-32A-02G-031-0091,1715,4,0010,90001001,2,EA,EA,D
1715-05-02-11-32A-02G-031-0092,1715,4,0020,90000034,1,EA,EA,D
1715-05-02-11-32A-02G-031-0092,1715,4,0010,90001001,2,EA,EA,D
1715-05-02-11-32A-02G-031-0092,1715,4,0030,90000035,1,EA,EA,D
1715-05-02-11-32A-02G-031-0092,1715,4,0040,90000427,1,EA,EA,D
1715-05-02-11-32A-02H-031-0093,1715,4,0040,90000956,2,EA,EA,D
1715-05-02-11-32A-02H-031-0093,1715,4,0010,90000034,1,EA,EA,D
1715-05-02-11-32A-02H-031-0093,1715,4,0020,90000035,1,EA,EA,D
1715-05-02-11-32A-02H-031-0093,1715,4,0030,90000428,1,EA,EA,D
1715-05-02-11-32A-02H-031-0094,1715,4,0030,90000956,2,EA,EA,D
1715-05-02-11-32A-02H-031-0094,1715,4,0010,90000034,1,EA,EA,D
1715-05-02-11-32A-02H-031-0094,1715,4,0020,90000035,1,EA,EA,D
1715-05-02-11-32A-02I-004-0103,1715,4,0010,90000490,1,EA,EA,D
1715-05-02-11-32A-02I-031-0095,1715,4,0010,90000044,1,EA,EA,D
1715-05-02-11-32A-02I-031-0095,1715,4,0020,90001009,1,EA,EA,D
1715-05-02-11-32A-02I-031-0095,1715,4,0030,90000214,1,EA,EA,D
1715-05-02-11-32A-02I-031-0095,1715,4,0040,90000649,1,EA,EA,D
1715-05-02-11-32A-02J-004-0104,1715,4,0010,90000490,1,EA,EA,D
1715-05-02-11-32A-02J-031-0096,1715,4,0020,90001009,1,EA,EA,D
1715-05-02-11-32A-02J-031-0096,1715,4,0030,90000214,1,EA,EA,D
1715-05-02-11-32A-02J-031-0096,1715,4,0040,90000649,1,EA,EA,D
1715-05-02-11-32A-02J-031-0096,1715,4,0010,90000044,1,EA,EA,D
1715-05-02-11-32A-02K-004-0105,1715,4,0010,90000490,1,EA,EA,D
1715-05-02-11-32A-02K-031-0097,1715,4,0020,90001009,1,EA,EA,D
1715-05-02-11-32A-02K-031-0097,1715,4,0030,90000214,1,EA,EA,D
1715-05-02-11-32A-02K-031-0097,1715,4,0040,90000649,1,EA,EA,D
1715-05-02-11-32A-02K-031-0097,1715,4,0010,90000044,1,EA,EA,D
1715-05-02-11-32A-02L-004-0106,1715,4,0010,90000490,1,EA,EA,D
1715-05-02-11-32A-02L-031-0098,1715,4,0030,90000214,1,EA,EA,D
1715-05-02-11-32A-02L-031-0098,1715,4,0020,90001009,1,EA,EA,D
1715-05-02-11-32A-02L-031-0098,1715,4,0040,90000649,1,EA,EA,D
1715-05-02-11-32A-02L-031-0098,1715,4,0010,90000044,1,EA,EA,D
1715-05-02-11-32A-02M,1715,4,0010,90000025,4,EA,EA,D
1715-05-02-11-32A-02M,1715,4,0020,90001694,4,EA,EA,D
1715-05-02-11-32A-02M,1715,4,0060,90000389,4,EA,EA,D
1715-05-02-11-32A-02M,1715,4,0030,90001605,1,EA,EA,D
1715-05-02-11-32A-02M,1715,4,0050,90000901,4,EA,EA,D
1715-05-02-11-32A-02M,1715,4,0040,90000807,21,EA,EA,D
1715-05-02-11-32A-06A,1715,4,0020,90000423,1,EA,EA,D
1715-05-02-11-32A-06A,1715,4,0030,90000171,1,EA,EA,D
1715-05-02-11-32A-06A,1715,4,0100,90001363,2,EA,EA,D
1715-05-02-11-32A-06A,1715,4,0110,90000259,3,EA,EA,D
1715-05-02-11-32A-06A,1715,4,0190,90000274,4,EA,EA,D
1715-05-02-11-32A-06A,1715,4,0120,90000260,3,EA,EA,D
1715-05-02-11-32A-06A,1715,4,0140,90000200,4,EA,EA,D
1715-05-02-11-32A-06A,1715,4,0160,90000270,3,EA,EA,D
1715-05-02-11-32A-06A,1715,4,0170,90000205,2,EA,EA,D
1715-05-02-11-32A-06A,1715,4,0090,90000256,3,EA,EA,D
1715-05-02-11-32A-06A,1715,4,0080,90000254,3,EA,EA,D
1715-05-02-11-32A-06A,1715,4,0050,90000248,6,EA,EA,D
1715-05-02-11-32A-06A,1715,4,0040,90000247,5,EA,EA,D
1715-05-02-11-32A-06A,1715,4,0130,90000177,1,EA,EA,D
1715-05-02-11-32A-06A,1715,4,0150,90000204,1,EA,EA,D
1715-05-02-11-32A-06A,1715,4,0070,90000253,3,EA,EA,D
1715-05-02-11-32A-06A,1715,4,0060,90000251,6,EA,EA,D
1715-05-02-11-32A-06A,1715,4,0180,90000271,1,EA,EA,D
1715-05-02-11-32A-06A,1715,4,0010,90000327,1,EA,EA,D
1715-05-02-11-32A-06B,1715,4,0040,90000332,1,EA,EA,D
1715-05-02-11-32A-06B,1715,4,0060,90000334,3,EA,EA,D
1715-05-02-11-32A-06B,1715,4,0070,90000230,4,EA,EA,D
1715-05-02-11-32A-06B,1715,4,0090,90000232,2,EA,EA,D
1715-05-02-11-32A-06B,1715,4,0120,90000346,5,EA,EA,D
1715-05-02-11-32A-06B,1715,4,0010,90000327,1,EA,EA,D
1715-05-02-11-32A-06B,1715,4,0080,90000231,1,EA,EA,D
1715-05-02-11-32A-06B,1715,4,0050,90000333,4,EA,EA,D
1715-05-02-11-32A-06B,1715,4,0030,90000521,1,EA,EA,D
1715-05-02-11-32A-06B,1715,4,0020,90000423,1,EA,EA,D
1715-05-02-11-32A-06B,1715,4,0100,90000199,1,EA,EA,D
1715-05-02-11-32A-06B,1715,4,0110,90000422,1,EA,EA,D
1715-05-02-11-32A-06B,1715,4,0130,90000347,1,EA,EA,D
1715-05-02-11-32A-06B,1715,4,0150,90000350,1,EA,EA,D
1715-05-02-11-32A-06B,1715,4,0140,90000384,2,EA,EA,D
1715-05-02-11-32A-06B-012-0015,1715,4,0010,90000003,1,EA,EA,
1715-05-02-11-32A-06C,1715,4,0060,90000384,1,EA,EA,D
1715-05-02-11-32A-06C,1715,4,0080,90000419,6,EA,EA,D
1715-05-02-11-32A-06C,1715,4,0070,90000330,2,EA,EA,D
1715-05-02-11-32A-06C,1715,4,0010,90000332,1,EA,EA,D
1715-05-02-11-32A-06C,1715,4,0050,90000347,6,EA,EA,D
1715-05-02-11-32A-06C,1715,4,0020,90000334,1,EA,EA,D
1715-05-02-11-32A-06C,1715,4,0040,90000346,4,EA,EA,D
1715-05-02-11-32A-06C,1715,4,0030,90000345,4,EA,EA,D
1715-05-02-11-32A-06C-043-0015,1715,4,0010,90000378,1,EA,EA,D
1715-05-02-11-32A-06D,1715,4,0050,90000290,1,EA,EA,D
1715-05-02-11-32A-06D,1715,4,0010,90000464,6,EA,EA,D
1715-05-02-11-32A-06D,1715,4,0020,90000190,6,EA,EA,D
1715-05-02-11-32A-06D,1715,4,0030,90000461,4,EA,EA,D
1715-05-02-11-32A-06D,1715,4,0040,90000991,4,EA,EA,D
1715-05-02-11-32A-06D,1715,4,0060,90000516,8,EA,EA,D
1715-05-02-11-32A-06D,1715,4,0070,90000462,5,EA,EA,D
1715-05-02-11-32A-07A,1715,4,0020,90000526,1,EA,EA,B
1715-05-02-11-32A-07A,1715,4,0010,90000241,1,EA,EA,B
1715-05-02-11-32A-08A,1715,4,0010,90000529,2,EA,EA,B
1715-05-02-11-32A-08A,1715,4,0020,90000524,2,EA,EA,B
1715-05-02-11-32A-08A,1715,4,0030,90000530,2,EA,EA,B
1715-05-02-11-32A-11A,1715,4,0030,90000723,1,EA,EA,D
1715-05-02-11-32A-11A,1715,4,0020,90000299,1,EA,EA,D
1715-05-02-11-32A-11A,1715,4,0010,90001809,4,EA,EA,D
1715-05-02-11-51A-02A,1715,4,0050,90001457,2,EA,EA,D
1715-05-02-11-51A-02A,1715,4,0040,90001355,2,EA,EA,D
1715-05-02-11-51A-02A,1715,4,0030,90001354,2,EA,EA,D
1715-05-02-11-51A-02A,1715,4,0020,90001112,2,EA,EA,D
1715-05-02-11-51A-02A,1715,4,0010,90000061,4,EA,EA,D
1715-05-02-11-51A-02B,1715,4,0070,90001332,3,EA,EA,D
1715-05-02-11-51A-02B,1715,4,0050,90001234,3,EA,EA,D
1715-05-02-11-51A-02B,1715,4,0060,90001235,1,EA,EA,D
1715-05-02-11-51A-02B,1715,4,0010,90001394,2,EA,EA,D
1715-05-02-11-51A-02B,1715,4,0040,90001322,2,EA,EA,D
1715-05-02-11-51A-02B,1715,4,0030,90001041,2,EA,EA,D
1715-05-02-11-51A-02B,1715,4,0020,90001004,8,EA,EA,D
1715-05-02-11-51A-02C,1715,4,0020,90000026,2,EA,EA,B
1715-05-02-11-51A-02C,1715,4,0010,90001317,1,EA,EA,B
1715-05-02-11-51A-02C-004-0129,1715,4,0010,90000481,1,EA,EA,B
1715-05-02-11-51A-02C-006-0031,1715,4,0010,90001392,1,EA,EA,B
1715-05-02-11-51A-02D,1715,4,0010,90001217,8,EA,EA,D
1715-05-02-11-51A-02D,1715,4,0020,90001108,2,EA,EA,D
1715-05-02-11-51A-02D,1715,4,0030,90001321,2,EA,EA,D
1715-05-02-11-51A-02D,1715,4,0040,90001598,16,EA,EA,D
1715-05-02-11-51A-02D,1715,4,0050,90001334,3,EA,EA,D
1715-05-02-11-51A-02D-004-0130,1715,4,0010,90000371,1,EA,EA,D
1715-05-02-11-51A-02D-011-0012,1715,4,0010,90001038,2,EA,EA,D
1715-05-02-11-51A-02E,1715,4,0040,90001832,6,EA,EA,D
1715-05-02-11-51A-02E,1715,4,0030,90000022,4,EA,EA,D
1715-05-02-11-51A-02E,1715,4,0010,90000802,24,EA,EA,D
1715-05-02-11-51A-02E,1715,4,0050,90001333,1,EA,EA,D
1715-05-02-11-51A-02E,1715,4,0020,90001315,1,EA,EA,D
1715-05-02-11-51A-02E-004-0131,1715,4,0010,90000484,1,EA,EA,D
1715-05-02-11-51A-02E-006-0032,1715,4,0010,90001391,1,EA,EA,D
1715-05-02-11-51A-02F,1715,4,0020,90000960,3,EA,EA,D
1715-05-02-11-51A-02F,1715,4,0010,90001315,1,EA,EA,D
1715-05-02-11-51A-02F-004-0132,1715,4,0010,90000484,1,EA,EA,D
1715-05-02-11-51A-02F-006-0033,1715,4,0010,90001391,1,EA,EA,D
1715-05-02-11-51A-02F-031-0111,1715,4,0010,90000022,2,EA,EA,D
1715-05-02-11-51A-02F-031-0111,1715,4,0020,90001548,1,EA,EA,D
1715-05-02-11-51A-02G,1715,4,0030,90001832,6,EA,EA,D
1715-05-02-11-51A-02G,1715,4,0020,90000022,4,EA,EA,D
1715-05-02-11-51A-02G,1715,4,0010,90001315,1,EA,EA,D
1715-05-02-11-51A-02G,1715,4,0040,90001333,1,EA,EA,D
1715-05-02-11-51A-02G-004-0133,1715,4,0010,90000484,1,EA,EA,D
1715-05-02-11-51A-02G-006-0034,1715,4,0010,90001391,1,EA,EA,D
1715-05-02-11-51A-02H,1715,4,0020,90000960,3,EA,EA,D
1715-05-02-11-51A-02H,1715,4,0010,90001315,1,EA,EA,D
1715-05-02-11-51A-02H-004-0134,1715,4,0010,90000484,1,EA,EA,D
1715-05-02-11-51A-02H-006-0035,1715,4,0010,90001391,1,EA,EA,D
1715-05-02-11-51A-02H-031-0112,1715,4,0020,90001550,1,EA,EA,D
1715-05-02-11-51A-02H-031-0112,1715,4,0010,90000022,2,EA,EA,D
1715-05-02-11-51A-02I,1715,4,0010,90001316,1,EA,EA,D
1715-05-02-11-51A-02I,1715,4,0030,90001576,1,EA,EA,D
1715-05-02-11-51A-02I,1715,4,0020,90001485,1,EA,EA,D
1715-05-02-11-51A-02I-031-0113,1715,4,0020,90001546,1,EA,EA,D
1715-05-02-11-51A-02I-031-0113,1715,4,0010,90000022,2,EA,EA,D
1715-05-02-11-51A-02J,1715,4,0020,90001208,1,EA,EA,D
1715-05-02-11-51A-02J,1715,4,0040,90001485,1,EA,EA,D
1715-05-02-11-51A-02J,1715,4,0050,90001576,1,EA,EA,D
1715-05-02-11-51A-02J,1715,4,0010,90000571,2,EA,EA,D
1715-05-02-11-51A-02J,1715,4,0030,90001658,2,EA,EA,D
1715-05-02-11-51A-02J-031-0114,1715,4,0020,90001547,1,EA,EA,D
1715-05-02-11-51A-02J-031-0114,1715,4,0010,90000022,2,EA,EA,D
1715-05-02-11-51A-02K,1715,4,0040,90001277,2,EA,EA,D
1715-05-02-11-51A-02K,1715,4,0050,90001278,1,EA,EA,D
1715-05-02-11-51A-02K,1715,4,0060,90001279,1,EA,EA,D
1715-05-02-11-51A-02K,1715,4,0010,90000211,1,EA,EA,D
1715-05-02-11-51A-02K,1715,4,0030,90001598,6,EA,EA,D
1715-05-02-11-51A-02K,1715,4,0020,90000022,2,EA,EA,D
1715-05-02-11-51A-02K-004-0135,1715,4,0010,90000481,1,EA,EA,D
1715-05-02-11-51A-02K-006-0036,1715,4,0010,90001392,1,EA,EA,D
1715-05-02-11-51A-02L,1715,4,0020,90001654,2,EA,EA,D
1715-05-02-11-51A-02L,1715,4,0030,90001207,1,EA,EA,D
1715-05-02-11-51A-02L,1715,4,0010,90001250,1,EA,EA,D
1715-05-02-11-51A-02L-004-0136,1715,4,0010,90000481,1,EA,EA,D
1715-05-02-11-51A-02L-006-0037,1715,4,0010,90001393,1,EA,EA,D
1715-05-02-11-51A-02L-031-0115,1715,4,0030,90001792,1,EA,EA,D
1715-05-02-11-51A-02L-031-0115,1715,4,0020,90000022,2,EA,EA,D
1715-05-02-11-51A-02L-031-0115,1715,4,0010,90001252,1,EA,EA,D
1715-05-02-11-51A-02M,1715,4,0010,90000261,1,EA,EA,B
1715-05-02-11-51A-02M-037-0003,1715,4,0010,90001305,1,EA,EA,B
1715-05-02-11-51A-02N,1715,4,0050,90001139,2,EA,EA,D
1715-05-02-11-51A-02N,1715,4,0040,90001352,2,EA,EA,D
1715-05-02-11-51A-02N,1715,4,0030,90001116,2,EA,EA,D
1715-05-02-11-51A-02N,1715,4,0020,90000960,3,EA,EA,D
1715-05-02-11-51A-02N,1715,4,0010,90001308,2,EA,EA,D
1715-05-02-11-51A-06A,1715,4,0160,90001302,1,EA,EA,B
1715-05-02-11-51A-06A,1715,4,0150,90000270,1,EA,EA,B
1715-05-02-11-51A-06A,1715,4,0140,90000179,1,EA,EA,B
1715-05-02-11-51A-06A,1715,4,0130,90001301,1,EA,EA,B
1715-05-02-11-51A-06A,1715,4,0120,90000343,1,EA,EA,B
1715-05-02-11-51A-06A,1715,4,0110,90000510,1,EA,EA,B
1715-05-02-11-51A-06A,1715,4,0100,90000173,1,EA,EA,B
1715-05-02-11-51A-06A,1715,4,0090,90000383,1,EA,EA,B
1715-05-02-11-51A-06A,1715,4,0060,90000332,1,EA,EA,B
1715-05-02-11-51A-06A,1715,4,0050,90000499,1,EA,EA,B
1715-05-02-11-51A-06A,1715,4,0010,90000327,1,EA,EA,B
1715-05-02-11-51A-06A,1715,4,0180,90000275,2,EA,EA,B
1715-05-02-11-51A-06A,1715,4,0170,90000346,3,EA,EA,B
1715-05-02-11-51A-06A,1715,4,0080,90000334,2,EA,EA,B
1715-05-02-11-51A-06A,1715,4,0070,90000333,2,EA,EA,B
1715-05-02-11-51A-06A,1715,4,0030,90000300,1,EA,EA,B
1715-05-02-11-51A-06A,1715,4,0040,90000304,1,EA,EA,B
1715-05-02-11-51A-06A,1715,4,0020,90000421,1,EA,EA,B
1715-05-02-11-51A-06B,1715,4,0170,90000239,3,EA,EA,B
1715-05-02-11-51A-06B,1715,4,0160,90000199,4,EA,EA,B
1715-05-02-11-51A-06B,1715,4,0140,90000340,7,EA,EA,B
1715-05-02-11-51A-06B,1715,4,0180,90001300,1,EA,EA,B
1715-05-02-11-51A-06B,1715,4,0190,90000179,1,EA,EA,B
1715-05-02-11-51A-06B,1715,4,0200,90000270,1,EA,EA,B
1715-05-02-11-51A-06B,1715,4,0210,90000272,1,EA,EA,B
1715-05-02-11-51A-06B,1715,4,0120,90000231,3,EA,EA,B
1715-05-02-11-51A-06B,1715,4,0110,90000230,3,EA,EA,B
1715-05-02-11-51A-06B,1715,4,0070,90001362,3,EA,EA,B
1715-05-02-11-51A-06B,1715,4,0050,90000249,3,EA,EA,B
1715-05-02-11-51A-06B,1715,4,0040,90000247,3,EA,EA,B
1715-05-02-11-51A-06B,1715,4,0030,90000304,1,EA,EA,B
1715-05-02-11-51A-06B,1715,4,0020,90000300,1,EA,EA,B
1715-05-02-11-51A-06B,1715,4,0060,90000252,14,EA,EA,B
1715-05-02-11-51A-06B,1715,4,0150,90000198,1,EA,EA,B
1715-05-02-11-51A-06B,1715,4,0010,90000327,1,EA,EA,B
1715-05-02-11-51A-06B,1715,4,0130,90001410,1,EA,EA,B
1715-05-02-11-51A-06B,1715,4,0100,90000229,1,EA,EA,B
1715-05-02-11-51A-06B,1715,4,0090,90001604,1,EA,EA,B
1715-05-02-11-51A-06B,1715,4,0080,90001363,1,EA,EA,B
1715-05-02-11-51A-06C,1715,4,0050,90000346,5,EA,EA,B
1715-05-02-11-51A-06C,1715,4,0040,90000345,2,EA,EA,B
1715-05-02-11-51A-06C,1715,4,0030,90000335,1,EA,EA,B
1715-05-02-11-51A-06C,1715,4,0010,90000333,2,EA,EA,B
1715-05-02-11-51A-06C,1715,4,0060,90000384,1,EA,EA,B
1715-05-02-11-51A-06C,1715,4,0020,90000334,1,EA,EA,B
1715-05-02-11-51A-06C-043-0017,1715,4,0010,90000378,1,EA,EA,B
1715-05-02-11-51A-06D,1715,4,0040,90001408,1,EA,EA,B
1715-05-02-11-51A-06D,1715,4,0010,90000458,2,EA,EA,B
1715-05-02-11-51A-06D,1715,4,0020,90000444,4,EA,EA,B
1715-05-02-11-51A-06D,1715,4,0050,90000138,7,EA,EA,B
1715-05-02-11-51A-06D,1715,4,0090,90001275,1,EA,EA,B
1715-05-02-11-51A-06D,1715,4,0100,90000151,1,EA,EA,B
1715-05-02-11-51A-06D,1715,4,0110,90000519,1,EA,EA,B
1715-05-02-11-51A-06D,1715,4,0190,90001465,1,EA,EA,B
1715-05-02-11-51A-06D,1715,4,0150,90000155,1,EA,EA,B
1715-05-02-11-51A-06D,1715,4,0180,90000454,2,EA,EA,B
1715-05-02-11-51A-06D,1715,4,0170,90000453,2,EA,EA,B
1715-05-02-11-51A-06D,1715,4,0160,90000156,9,EA,EA,B
1715-05-02-11-51A-06D,1715,4,0030,90001783,1,EA,EA,B
1715-05-02-11-51A-06D,1715,4,0060,90000141,7,EA,EA,B
1715-05-02-11-51A-06D,1715,4,0070,90000160,3,EA,EA,B
1715-05-02-11-51A-06D,1715,4,0080,90000445,3,EA,EA,B
1715-05-02-11-51A-06D,1715,4,0120,90000462,3,EA,EA,B
1715-05-02-11-51A-06D,1715,4,0130,90000452,3,EA,EA,B
1715-05-02-11-51A-06D,1715,4,0140,90000154,6,EA,EA,B
1715-05-02-11-51A-07A,1715,4,0010,90000522,6,EA,EA,B
1715-05-02-11-51A-07A,1715,4,0020,90000523,4,EA,EA,B
1715-05-02-11-51A-07A,1715,4,0030,90000417,4,EA,EA,B
1715-05-02-11-51A-12A,1715,4,0010,90000394,1,EA,EA,C
1715-05-02-11-51A-12A,1715,4,0040,90000528,1,EA,EA,C
1715-05-02-11-51A-12A,1715,4,0020,90000284,1,EA,EA,C
1715-05-02-11-51A-12A,1715,4,0030,90000324,1,EA,EA,C
1715-05-02-11-79A-02A,1715,4,0030,90000997,4,EA,EA,D
1715-05-02-11-79A-02A,1715,4,0020,90001135,2,EA,EA,D
1715-05-02-11-79A-02A,1715,4,0010,90001134,2,EA,EA,D
1715-05-02-11-79A-02A,1715,4,0050,90001475,1,EA,EA,D
1715-05-02-11-79A-02A,1715,4,0040,90001498,1,EA,EA,D
1715-05-02-11-79A-02B,1715,4,0020,90001543,2,EA,EA,D
1715-05-02-11-79A-02B,1715,4,0010,90001542,4,EA,EA,D
1715-05-02-11-79A-02B,1715,4,0030,90001649,2,EA,EA,D
1715-05-02-11-79A-02B,1715,4,0100,90001495,1,EA,EA,D
1715-05-02-11-79A-02B,1715,4,0090,90001487,1,EA,EA,D
1715-05-02-11-79A-02B,1715,4,0080,90001575,1,EA,EA,D
1715-05-02-11-79A-02B,1715,4,0050,90001199,2,EA,EA,D
1715-05-02-11-79A-02B,1715,4,0060,90000022,12,EA,EA,D
1715-05-02-11-79A-02B,1715,4,0070,90000997,2,EA,EA,D
1715-05-02-11-79A-02B,1715,4,0040,90001248,2,EA,EA,D
1715-05-02-11-79A-02C,1715,4,0070,90000767,1,EA,EA,D
1715-05-02-11-79A-02C,1715,4,0010,90001289,8,EA,EA,D
1715-05-02-11-79A-02C,1715,4,0020,90000503,8,EA,EA,D
1715-05-02-11-79A-02C,1715,4,0060,90000997,2,EA,EA,D
1715-05-02-11-79A-02C,1715,4,0080,90000580,2,EA,EA,D
1715-05-02-11-79A-02C,1715,4,0030,90000963,2,EA,EA,D
1715-05-02-11-79A-02C,1715,4,0040,90001283,2,EA,EA,D
1715-05-02-11-79A-02C,1715,4,0050,90000589,2,EA,EA,D
1715-05-02-11-79A-02D,1715,4,0090,90000581,1,EA,EA,D
1715-05-02-11-79A-02D,1715,4,0010,90000912,1,EA,EA,D
1715-05-02-11-79A-02D,1715,4,0080,90000023,2,EA,EA,D
1715-05-02-11-79A-02D,1715,4,0050,90001420,2,EA,EA,D
1715-05-02-11-79A-02D,1715,4,0040,90001759,2,EA,EA,D
1715-05-02-11-79A-02D,1715,4,0030,90001419,2,EA,EA,D
1715-05-02-11-79A-02D,1715,4,0020,90000089,1,EA,EA,D
1715-05-02-11-79A-02D,1715,4,0070,90000914,1,EA,EA,D
1715-05-02-11-79A-02D,1715,4,0060,90001421,1,EA,EA,D
1715-05-02-11-79A-02D-004-0128,1715,4,0010,90000480,1,EA,EA,D
1715-05-02-11-79A-02D-006-0030,1715,4,0010,90000369,1,EA,EA,D
1715-05-02-11-79A-02E,1715,4,0020,90001203,1,EA,EA,D
1715-05-02-11-79A-02E,1715,4,0030,90000720,1,EA,EA,D
1715-05-02-11-79A-02E,1715,4,0100,90001428,1,EA,EA,D
1715-05-02-11-79A-02E,1715,4,0110,90000355,1,EA,EA,D
1715-05-02-11-79A-02E,1715,4,0120,90001259,1,EA,EA,D
1715-05-02-11-79A-02E,1715,4,0130,90001664,1,EA,EA,D
1715-05-02-11-79A-02E,1715,4,0140,90001756,1,EA,EA,D
1715-05-02-11-79A-02E,1715,4,0010,90000784,4,EA,EA,D
1715-05-02-11-79A-02E,1715,4,0040,90001070,2,EA,EA,D
1715-05-02-11-79A-02E,1715,4,0050,90001073,8,EA,EA,D
1715-05-02-11-79A-02E,1715,4,0060,90001412,2,EA,EA,D
1715-05-02-11-79A-02E,1715,4,0070,90000842,4,EA,EA,D
1715-05-02-11-79A-02E,1715,4,0080,90001257,4,EA,EA,D
1715-05-02-11-79A-02E,1715,4,0090,90001831,4,EA,EA,D
1715-05-02-11-79A-04A,1715,4,0010,90000750,2,EA,EA,A
1715-05-02-11-79A-04A,1715,4,0020,90000751,2,EA,EA,A
1715-05-02-11-79A-04A,1715,4,0030,90001231,4,EA,EA,A
1715-05-02-11-79A-06A,1715,4,0080,90000453,1,EA,EA,D
1715-05-02-11-79A-06A,1715,4,0010,90000460,1,EA,EA,D
1715-05-02-11-79A-06A,1715,4,0060,90000452,2,EA,EA,D
1715-05-02-11-79A-06A,1715,4,0070,90000156,6,EA,EA,D
1715-05-02-11-79A-06A,1715,4,0030,90001270,1,EA,EA,D
1715-05-02-11-79A-06A,1715,4,0020,90001267,1,EA,EA,D
1715-05-02-11-79A-06A,1715,4,0050,90000152,3,EA,EA,D
1715-05-02-11-79A-06A,1715,4,0040,90000518,3,EA,EA,D
1715-05-02-11-79A-06B,1715,4,0010,90000332,1,EA,EA,D
1715-05-02-11-79A-06B,1715,4,0020,90000333,1,EA,EA,D
1715-05-02-11-79A-06B,1715,4,0040,90000346,2,EA,EA,D
1715-05-02-11-79A-06B,1715,4,0030,90000334,1,EA,EA,D
1715-05-02-11-79A-07A,1715,4,0010,90000418,2,EA,EA,D
1715-05-02-11-79A-12A,1715,4,0030,90001037,1,EA,EA,B
1715-05-02-11-79A-12A,1715,4,0010,90001447,1,EA,EA,B
1715-05-02-11-79A-12A,1715,4,0040,90000292,1,EA,EA,B
1715-05-02-11-79A-12A,1715,4,0050,90001435,1,EA,EA,B
1715-05-02-11-79A-12A,1715,4,0060,90001449,1,EA,EA,B
1715-05-02-11-79A-12A,1715,4,0020,90001448,1,EA,EA,B
1715-05-02-11-79A-12A-023-0003,1715,4,0050,90001450,1,EA,EA,B
1715-05-02-11-79A-12A-023-0003,1715,4,0010,90000296,1,EA,EA,B
1715-05-02-11-79A-12A-023-0003,1715,4,0020,90000297,1,EA,EA,B
1715-05-02-11-79A-12A-023-0003,1715,4,0030,90000298,1,EA,EA,B
1715-05-02-11-79A-12A-023-0003,1715,4,0040,90000295,1,EA,EA,B
1715-05-02-12-23A-02A,1715,4,0050,90000899,1,EA,EA,C
1715-05-02-12-23A-02A,1715,4,0040,90000215,1,EA,EA,C
1715-05-02-12-23A-02A,1715,4,0030,90000790,1,EA,EA,C
1715-05-02-12-23A-02A,1715,4,0010,90000046,1,EA,EA,C
1715-05-02-12-23A-02A,1715,4,0020,90000047,1,EA,EA,C
1715-05-02-12-23A-02A-004-0071,1715,4,0010,90000358,1,EA,EA,C
1715-05-02-12-23A-02A-013-0009,1715,4,0020,90000761,1,EA,EA,C
1715-05-02-12-23A-02A-013-0009,1715,4,0010,90000163,1,EA,EA,C
1715-05-02-12-23A-02B,1715,4,0040,90001227,4,EA,EA,C
1715-05-02-12-23A-02B,1715,4,0030,90001226,4,EA,EA,C
