Colonne3,Class Type,Internal class no.,Colonne1,Colonne2,Item Number
90001349,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90001350,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90001351,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90001352,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90001353,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90001354,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90001355,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90001356,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90001357,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002303,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002304,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002305,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002306,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002307,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002308,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002309,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002310,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002311,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002312,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002313,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002314,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002315,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002316,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002317,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002318,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002319,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002320,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002321,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002322,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002323,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002324,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002325,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002326,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002327,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002328,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002329,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002397,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002398,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002399,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002400,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002401,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90002402,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90007363,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90007364,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90007365,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90008087,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90008093,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90008094,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90008131,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90008132,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90008133,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90008134,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90008135,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90008136,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90008137,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90008143,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90008144,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90008145,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90008790,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90008791,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90008792,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90008793,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90008794,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009029,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009030,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009031,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009032,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009033,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009034,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009035,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009036,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009037,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009038,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009039,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009040,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009041,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009042,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009043,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009044,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009045,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009046,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009047,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009048,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009049,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009050,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009051,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009052,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009053,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009054,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009055,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009056,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009057,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009058,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90009059,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90010941,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90010942,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90010943,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90010944,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90010945,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90010946,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90010947,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90010948,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90010949,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90010950,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90010951,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90010952,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90010953,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90010954,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90010955,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90010956,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90010957,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90010958,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90010959,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011050,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011051,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011052,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011053,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011054,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011055,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011056,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011057,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011058,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011059,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011140,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011141,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011142,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011143,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011144,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011145,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011146,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011147,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011148,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011149,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011150,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011151,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011152,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011153,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011154,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011155,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011156,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011157,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011158,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011159,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011160,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011161,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011162,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011163,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011164,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011165,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011166,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011167,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011168,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011169,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011170,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011171,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011172,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011173,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011174,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011175,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011176,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011177,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011178,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90011179,001,407,U27131701_CLN_PNM,CYLINDER PNEUMATIC,10
90000385,001,408,U26111806_PLL_,PULLEY,10
90000803,001,408,U26111806_PLL_,PULLEY,10
90000805,001,408,U26111806_PLL_,PULLEY,10
90000806,001,408,U26111806_PLL_,PULLEY,10
90000900,001,408,U26111806_PLL_,PULLEY,10
90000901,001,408,U26111806_PLL_,PULLEY,10
90000904,001,408,U26111806_PLL_,PULLEY,10
90001505,001,408,U26111806_PLL_,PULLEY,10
90001506,001,408,U26111806_PLL_,PULLEY,10
90001507,001,408,U26111806_PLL_,PULLEY,10
90001508,001,408,U26111806_PLL_,PULLEY,10
90001509,001,408,U26111806_PLL_,PULLEY,10
90001510,001,408,U26111806_PLL_,PULLEY,10
90001511,001,408,U26111806_PLL_,PULLEY,10
90001512,001,408,U26111806_PLL_,PULLEY,10
90001513,001,408,U26111806_PLL_,PULLEY,10
90001514,001,408,U26111806_PLL_,PULLEY,10
90001515,001,408,U26111806_PLL_,PULLEY,10
90001516,001,408,U26111806_PLL_,PULLEY,10
90001517,001,408,U26111806_PLL_,PULLEY,10
90001518,001,408,U26111806_PLL_,PULLEY,10
90001519,001,408,U26111806_PLL_,PULLEY,10
90001520,001,408,U26111806_PLL_,PULLEY,10
90001521,001,408,U26111806_PLL_,PULLEY,10
90001522,001,408,U26111806_PLL_,PULLEY,10
90001523,001,408,U26111806_PLL_,PULLEY,10
90001524,001,408,U26111806_PLL_,PULLEY,10
90001525,001,408,U26111806_PLL_,PULLEY,10
90001526,001,408,U26111806_PLL_,PULLEY,10
90001527,001,408,U26111806_PLL_,PULLEY,10
90001528,001,408,U26111806_PLL_,PULLEY,10
90001529,001,408,U26111806_PLL_,PULLEY,10
90001530,001,408,U26111806_PLL_,PULLEY,10
90001531,001,408,U26111806_PLL_,PULLEY,10
90001532,001,408,U26111806_PLL_,PULLEY,10
90001533,001,408,U26111806_PLL_,PULLEY,10
90001534,001,408,U26111806_PLL_,PULLEY,10
90001535,001,408,U26111806_PLL_,PULLEY,10
90001536,001,408,U26111806_PLL_,PULLEY,10
90001537,001,408,U26111806_PLL_,PULLEY,10
90001538,001,408,U26111806_PLL_,PULLEY,10
90001539,001,408,U26111806_PLL_,PULLEY,10
90001540,001,408,U26111806_PLL_,PULLEY,10
90001541,001,408,U26111806_PLL_,PULLEY,10
90001542,001,408,U26111806_PLL_,PULLEY,10
90001543,001,408,U26111806_PLL_,PULLEY,10
90001544,001,408,U26111806_PLL_,PULLEY,10
90001635,001,408,U26111806_PLL_,PULLEY,10
90002793,001,408,U26111806_PLL_,PULLEY,10
90002794,001,408,U26111806_PLL_,PULLEY,10
90002795,001,408,U26111806_PLL_,PULLEY,10
90002796,001,408,U26111806_PLL_,PULLEY,10
90002797,001,408,U26111806_PLL_,PULLEY,10
90002798,001,408,U26111806_PLL_,PULLEY,10
90002799,001,408,U26111806_PLL_,PULLEY,10
90002800,001,408,U26111806_PLL_,PULLEY,10
90002801,001,408,U26111806_PLL_,PULLEY,10
90002802,001,408,U26111806_PLL_,PULLEY,10
90002803,001,408,U26111806_PLL_,PULLEY,10
90002804,001,408,U26111806_PLL_,PULLEY,10
90002805,001,408,U26111806_PLL_,PULLEY,10
90002806,001,408,U26111806_PLL_,PULLEY,10
90002807,001,408,U26111806_PLL_,PULLEY,10
90002808,001,408,U26111806_PLL_,PULLEY,10
90002809,001,408,U26111806_PLL_,PULLEY,10
90002810,001,408,U26111806_PLL_,PULLEY,10
90002811,001,408,U26111806_PLL_,PULLEY,10
90002812,001,408,U26111806_PLL_,PULLEY,10
90002813,001,408,U26111806_PLL_,PULLEY,10
90002814,001,408,U26111806_PLL_,PULLEY,10
90002815,001,408,U26111806_PLL_,PULLEY,10
90002816,001,408,U26111806_PLL_,PULLEY,10
90003359,001,408,U26111806_PLL_,PULLEY,10
90003360,001,408,U26111806_PLL_,PULLEY,10
90003588,001,408,U26111806_PLL_,PULLEY,10
90003590,001,408,U26111806_PLL_,PULLEY,10
90003601,001,408,U26111806_PLL_,PULLEY,10
90003603,001,408,U26111806_PLL_,PULLEY,10
90004647,001,408,U26111806_PLL_,PULLEY,10
90004648,001,408,U26111806_PLL_,PULLEY,10
90004649,001,408,U26111806_PLL_,PULLEY,10
90004650,001,408,U26111806_PLL_,PULLEY,10
90004651,001,408,U26111806_PLL_,PULLEY,10
90004652,001,408,U26111806_PLL_,PULLEY,10
90004653,001,408,U26111806_PLL_,PULLEY,10
90004654,001,408,U26111806_PLL_,PULLEY,10
90004655,001,408,U26111806_PLL_,PULLEY,10
90004656,001,408,U26111806_PLL_,PULLEY,10
90004657,001,408,U26111806_PLL_,PULLEY,10
90004658,001,408,U26111806_PLL_,PULLEY,10
90004659,001,408,U26111806_PLL_,PULLEY,10
90004750,001,408,U26111806_PLL_,PULLEY,10
90004751,001,408,U26111806_PLL_,PULLEY,10
90004752,001,408,U26111806_PLL_,PULLEY,10
90004753,001,408,U26111806_PLL_,PULLEY,10
90004754,001,408,U26111806_PLL_,PULLEY,10
90004755,001,408,U26111806_PLL_,PULLEY,10
90004756,001,408,U26111806_PLL_,PULLEY,10
90004757,001,408,U26111806_PLL_,PULLEY,10
90004758,001,408,U26111806_PLL_,PULLEY,10
90004759,001,408,U26111806_PLL_,PULLEY,10
90004760,001,408,U26111806_PLL_,PULLEY,10
90004761,001,408,U26111806_PLL_,PULLEY,10
90004762,001,408,U26111806_PLL_,PULLEY,10
90004763,001,408,U26111806_PLL_,PULLEY,10
90004764,001,408,U26111806_PLL_,PULLEY,10
90004765,001,408,U26111806_PLL_,PULLEY,10
90004766,001,408,U26111806_PLL_,PULLEY,10
90004767,001,408,U26111806_PLL_,PULLEY,10
90004768,001,408,U26111806_PLL_,PULLEY,10
90004769,001,408,U26111806_PLL_,PULLEY,10
90004770,001,408,U26111806_PLL_,PULLEY,10
90004771,001,408,U26111806_PLL_,PULLEY,10
90004772,001,408,U26111806_PLL_,PULLEY,10
90004773,001,408,U26111806_PLL_,PULLEY,10
90004774,001,408,U26111806_PLL_,PULLEY,10
90004775,001,408,U26111806_PLL_,PULLEY,10
90004776,001,408,U26111806_PLL_,PULLEY,10
90004777,001,408,U26111806_PLL_,PULLEY,10
90004778,001,408,U26111806_PLL_,PULLEY,10
90004779,001,408,U26111806_PLL_,PULLEY,10
90004780,001,408,U26111806_PLL_,PULLEY,10
90004781,001,408,U26111806_PLL_,PULLEY,10
90004782,001,408,U26111806_PLL_,PULLEY,10
90004783,001,408,U26111806_PLL_,PULLEY,10
90004784,001,408,U26111806_PLL_,PULLEY,10
90004785,001,408,U26111806_PLL_,PULLEY,10
90004786,001,408,U26111806_PLL_,PULLEY,10
90004787,001,408,U26111806_PLL_,PULLEY,10
90004788,001,408,U26111806_PLL_,PULLEY,10
90004789,001,408,U26111806_PLL_,PULLEY,10
90004790,001,408,U26111806_PLL_,PULLEY,10
90004791,001,408,U26111806_PLL_,PULLEY,10
90004792,001,408,U26111806_PLL_,PULLEY,10
90004793,001,408,U26111806_PLL_,PULLEY,10
90004794,001,408,U26111806_PLL_,PULLEY,10
90007571,001,408,U26111806_PLL_,PULLEY,10
90007572,001,408,U26111806_PLL_,PULLEY,10
90007573,001,408,U26111806_PLL_,PULLEY,10
90007574,001,408,U26111806_PLL_,PULLEY,10
90008329,001,408,U26111806_PLL_,PULLEY,10
90008330,001,408,U26111806_PLL_,PULLEY,10
90008331,001,408,U26111806_PLL_,PULLEY,10
90008347,001,408,U26111806_PLL_,PULLEY,10
90008348,001,408,U26111806_PLL_,PULLEY,10
90009335,001,408,U26111806_PLL_,PULLEY,10
90009336,001,408,U26111806_PLL_,PULLEY,10
90009337,001,408,U26111806_PLL_,PULLEY,10
90009338,001,408,U26111806_PLL_,PULLEY,10
90009339,001,408,U26111806_PLL_,PULLEY,10
90009430,001,408,U26111806_PLL_,PULLEY,10
90009431,001,408,U26111806_PLL_,PULLEY,10
90009433,001,408,U26111806_PLL_,PULLEY,10
90009434,001,408,U26111806_PLL_,PULLEY,10
90000412,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90000413,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90000414,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90000860,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90000861,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90000862,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90000863,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90000864,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90000865,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90001764,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90001766,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90001767,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90001768,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90001769,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90001770,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90001771,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90001772,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90001773,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90001774,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90001775,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90001776,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90001777,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90001778,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90001780,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90001781,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90001782,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002638,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002639,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002640,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002641,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002642,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002733,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002734,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002735,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002736,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002737,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002738,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002739,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002740,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002741,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002742,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002743,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002744,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002745,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002746,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002747,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002748,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002749,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002750,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002751,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002752,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002753,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002754,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002755,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002756,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002757,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002758,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002759,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002760,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002761,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002762,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002763,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002764,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002765,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002766,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002767,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002768,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002769,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002770,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002771,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90002772,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004800,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004801,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004802,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004803,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004804,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004805,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004806,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004807,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004808,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004809,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004810,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004811,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004812,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004813,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004814,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004815,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004816,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004817,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004818,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004819,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004820,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004821,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004822,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004823,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004824,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004825,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004826,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004827,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004828,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004829,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004830,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004831,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90004899,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90007580,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90007581,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90007582,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90007583,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90007584,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90007585,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90007586,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90007587,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90007878,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
90008286,001,409,U30103100_RAL_LNR,RAIL LINEAR,10
